filepaths,class,label,phase,dissimilarity,homogeneity,contrast,energy,ASM,correlation,fourier_descriptors
fruits_v2/train/Apple/Image_62_jpg.rf.f25f42ceea81cbc5830896088abac509.jpg,Apple,0,train,0.974173601,0.760605265,204.0290235,4.467387447,1.889512234,0.002164731,[    0.   +0.j -1278.-1278.j  1278.+1278.j     0.   +0.j]
fruits_v2/train/Apple/Image_64_jpg.rf.7102fb4819c0e4564f2acf46f0b9ac8f.jpg,Apple,0,train,0.956142869,0.713788875,225.2629832,5.286610693,2.400600493,0.001774553,[    0.   +0.j -1278.-1278.j  1278.+1278.j     0.   +0.j]
fruits_v2/train/Apple/Image_65_png.rf.25c6597a09ff684b7b3f5e41e2d67dc7.jpg,Apple,0,train,0.984504159,0.638424739,101.933752,6.707587992,2.571280652,0.001319853,[    0.   +0.j -1278.-1278.j  1278.+1278.j     0.   +0.j]
fruits_v2/train/Apple/Image_67_jpg.rf.e916f86f302753808fadb2d326d26ccb.jpg,Apple,0,train,0.957332865,0.757700103,210.4199669,6.327361615,1.933699429,0.002805556,"[-143.6084539  -43.42166981j   42.39299415 +33.58792641j
 -129.7051413 +137.40514558j -153.92908815-108.95433605j
  127.6044796 -153.07788453j  269.62353918 +87.52666042j
   31.27054783+245.32564382j -106.87970734+169.06065595j
 -126.71740679 +66.80536647j -239.20562444 -98.03301207j
 -119.16971613-176.73685633j   74.84698477-141.24728697j
  108.14533056 -52.96930125j   46.43737941 -85.85584303j
   85.08927567 +22.28337952j   17.27049648+101.83224188j
 -123.13007692 +65.31816975j -106.18399374 -96.53126798j
  -53.52467348-189.35465669j   39.02165263-118.90207793j]"
fruits_v2/train/Apple/Image_69_jpg.rf.19c52c9641e2789b7870918e8db968f6.jpg,Apple,0,train,0.981148341,0.864562736,250.9613995,4.662574127,1.218792902,0.002584858,[    0.   +0.j -1278.-1278.j  1278.+1278.j     0.   +0.j]
fruits_v2/train/Apple/Image_71_png.rf.c0ca6532496ba610fad873fadb1cba92.jpg,Apple,0,train,0.975638794,0.764552504,289.8073625,6.105458985,1.772813577,0.001863666,[    0.   +0.j -1278.-1278.j  1278.+1278.j     0.   +0.j]
fruits_v2/train/Apple/Image_81_png.rf.23969af6caee8f1d53005eb92e066007.jpg,Apple,0,train,0.979523326,0.719474863,264.2741382,5.447827319,2.085572956,0.001759386,[    0.   +0.j -1278.-1278.j  1278.+1278.j     0.   +0.j]
fruits_v2/train/Apple/Image_82_jpg.rf.365117be61e322e2693999a3d83fe07c.jpg,Apple,0,train,0.951789197,0.713135465,154.5553974,6.291834228,2.05429317,0.0019408,"[ -11.          +8.j           -2.25538418 +22.32014422j
   -2.70964027 -17.47035743j  -21.74866114 -24.30800019j
  -39.         -11.254834j    -32.66256325  +1.75212442j
  -21.30647528  +1.45899502j   11.83756005  -1.84222163j
   -7.         -40.j          -22.43743337 -55.89998252j
  -54.60191611 -21.15519818j  -40.89398659 -12.66111055j
  -14.65685425  -4.j           59.83781984 -51.73926867j
   40.63729395-195.33838916j -162.38219734-520.4786377j
  649.        +560.j          149.01135119 +47.93653169j
  -38.31979698 +45.9556388j   -53.13336988 +43.92053981j]"
fruits_v2/train/Apple/Image_83_png.rf.42b1f5d11bde6b43ad34b8622b8bffd8.jpg,Apple,0,train,0.980923211,0.498924844,262.0575799,9.982150935,3.178824303,0.000756443,[    0.   +0.j -1278.-1278.j  1278.+1278.j     0.   +0.j]
fruits_v2/train/Apple/Image_86_jpg.rf.b4b16d90a51dd2c9dd6d4fd80ac95911.jpg,Apple,0,train,0.930661918,0.652341806,218.9657656,6.463418232,2.646823154,0.001399318,"[ 1.38768096e+00  +6.35433439j  1.72246769e+00  +1.10176048j
  4.51283535e+00  -2.34925057j  4.88840428e+00  -2.06477771j
 -4.98840325e+00  +3.65716563j  8.41801567e+00  +1.01046705j
  7.39257854e+00  -2.29942481j  3.31504989e+00  -8.18524558j
 -2.85347963e+00 -14.79386881j -3.65001123e+00  +1.86289961j
  6.93992326e+00  -3.26456901j -3.94997314e+00 -26.54504737j
  9.33919651e+00 -42.93456428j -1.77447137e+02-106.7215979j
  8.75000000e+02+303.j         -3.97508272e+01 -66.87045605j
  4.16125826e+01  -9.59643364j  2.88195552e+01  -1.00222131j
 -7.89757283e+00 -26.48607937j  1.65362492e-01  -9.96862972j]"
fruits_v2/train/Apple/Image_87_jpg.rf.d13f48aa27e5c0527f182a35b81c121d.jpg,Apple,0,train,0.927390961,0.416756034,385.9885099,10.06958774,3.81187527,0.000542214,"[ 1.00000000e+00+2.00000000e+00j -4.48106108e+00-2.08562218e+00j
 -7.12411497e+00+2.58361674e+00j -1.47599447e+00+8.96802247e-01j
 -6.31541051e+00+1.06331876e+00j -1.33974596e-01-3.23205081e+00j
 -5.72779623e+00-4.99948626e+00j -1.19429417e+00+2.03247920e+00j
  2.68014260e-03-2.44670059e+00j  3.39265731e-01+1.42039522e-01j
 -5.06217783e+00-1.11602540e+01j -1.34619712e+00-4.46030394e+00j
  1.21836092e-01-3.85912544e+01j -3.21616220e+01-5.91710291e+00j
  5.60345142e+01-1.25322775e+02j  2.33000000e+02+2.46000000e+02j
  2.94449120e+01-7.98988265e+01j  1.12732823e+01-2.00113434e+00j
 -1.17398701e+01+3.32074459e+00j  5.52367546e-01+1.62285761e+01j]"
fruits_v2/train/Apple/Image_90_jpg.rf.639131184abcbe67080c6ab31c073ed1.jpg,Apple,0,train,0.960936372,0.91399404,134.397907,1.769049916,0.913503363,0.003161822,[    0.   +0.j -1261.-1261.j  1278.+1244.j   -17.  +17.j]
fruits_v2/train/Apple/Image_92_png.rf.10ec9c652c4150d8ffab021b4de2a536.jpg,Apple,0,train,0.981080202,0.63777926,88.2420208,8.286061036,2.285581687,0.001217334,"[ -157.48226417-4.31822920e+01j  -470.64731074-8.95241927e+01j
  -814.07087842-3.82273966e+02j -1095.24559946-6.80029645e+02j
 -1233.98293988-1.17685503e+03j -1185.19808668-1.47741268e+03j
  -962.19402385-1.84641021e+03j  -638.77187336-1.79765962e+03j
  -310.72415489-2.01282205e+03j  6029.        +1.08480000e+04j
   102.5674338 -4.65907007e+02j   144.36042681-4.73088998e+02j
   107.37554619-1.38264354e+02j    55.16690101-1.16504673e+02j
    41.59084271+5.02218898e+00j    75.76211094-8.24787504e+01j
   124.95585399-3.43978644e+01j   135.62028858-6.22327892e+01j
    51.91772742+2.60219302e+01j]"
fruits_v2/train/Apple/Image_9_jpg.rf.8c1512282939c91f8a996724ce871020.jpg,Apple,0,train,0.979862722,0.452218575,120.6449562,10.01575692,3.141426027,0.000664322,"[ -54.        -220.j           60.09198193-143.79775722j
   52.35937942-301.91741435j -577.78343643-255.18753962j
  -35.90948994-159.76659002j -464.71056389 -87.51842827j
 -142.61268031-247.31811295j -678.82828546 -72.44340424j
  -16.16241807-180.85612407j -438.24176778 +15.26540377j
 -283.75908491 -94.79194536j -321.65245191  -6.36405371j
  -82.03330474+148.85143429j  -24.39901937 -47.67608297j
 -180.74173461+259.35813931j   35.72838873-120.04021862j
 -347.86110962+375.12045219j  125.63025248 +88.11778414j
 -128.41313054+142.36034589j   32.9258537   -0.97037507j]"
fruits_v2/train/Apple/image_jpeg.rf.3207e4a8db94168c327032eaa81a6cac.jpg,Apple,0,train,0.971944389,0.730460084,128.1877484,6.359324704,2.016636722,0.001863849,"[-25.40394127 -9.35574323j -22.76891309 +7.7199161j
 -14.89037276 +6.8515916j   -5.25355371 +1.61896321j
 -11.04045617 +8.06989324j -16.69590939 -6.2887216j
 -20.72600828-14.94285274j -10.12392444 -5.56840786j
 -15.76730701 -2.25112235j -23.0940439  -1.57322666j
 -14.03932854 -4.35517803j -11.53591701-11.78501731j
  -7.4237706 -19.1890602j  -25.38904624 -9.2598886j
  -3.53069437 +5.65294027j -19.30764983-10.68974754j
 -15.95358059-10.54924545j  -8.72352028-12.224808j
 -20.60218547-12.11070405j   5.97897459-11.47794649j]"
fruits_v2/train/Apple/img_10481_jpg.rf.707bbfc38d1fe953138fd963eb07bcfb.jpg,Apple,0,train,0.970100887,0.694789386,201.1859061,6.73494514,2.054307661,0.001650833,"[-152.        -221.j         -104.84632522-322.82058271j
  -83.58326844-244.09717258j -168.42494822-170.12807129j
  -50.96638247-113.8339791j  -223.7252923  -23.83080804j
 -106.03315775 -32.59741661j -156.94553299 +15.36749787j
 -220.82253436 -39.91243981j -376.76801113 +10.18234134j
 -335.64372834-179.05085076j -367.70986134 -72.00608975j
 -437.20051247-241.3179959j  -359.86787029-128.24707371j
 -386.75084013-240.88902505j -154.86314547-237.47499149j
 -261.63205097-284.64859426j -144.45036771-166.83205018j
 -177.17957304-159.82032861j  -97.07625898 -54.06974722j]"
fruits_v2/train/Apple/isolated-red-apple_jpeg.rf.2ce0f4105be3196ef2493d019ac89693.jpg,Apple,0,train,0.994864583,0.736661194,21.82819499,6.700189675,2.055466136,0.002002576,[    0.   +0.j -1278.-1278.j  1278.+1278.j     0.   +0.j]
fruits_v2/train/Apple/juicy-apple-large_jpg.rf.49c571259477c559f18616d28ac2f5d0.jpg,Apple,0,train,0.962632588,0.691818382,177.6146324,5.661294124,2.321943529,0.002264141,[    0.   +0.j -1278.-1278.j  1278.+1278.j     0.   +0.j]
fruits_v2/train/Apple/komitu06_jpg.rf.32bd8ea0f43b7f4b0d60958569145654.jpg,Apple,0,train,0.97649707,0.76794988,134.6116412,5.492575022,1.77366095,0.002718751,"[-282.        +144.j         -191.16528948  -9.21450396j
 -328.67447258  -0.16002567j -175.64246736 -50.48603969j
 -379.89316296  -8.01561167j -281.74448398 -40.27622475j
 -205.0239717  +90.31865845j -353.5527368  +15.75505153j
 -203.9222302  +55.6244623j  -304.76813889 -71.17786317j
 -331.97206545 -39.56248185j -343.03725613 +41.813225j
 -175.13319325-112.26456034j -204.24783877 +95.98130844j
 -185.01448014 -15.69220181j -298.11348481 +26.73164563j
 -327.62747391 -98.93069275j -273.81901781 +35.58692513j
 -357.29245422 -34.53280665j  -89.84182662 -68.38903181j]"
fruits_v2/train/Apple/Liberty1_jpg.rf.4a0d0ef3cea44e008fc3093e06f615d2.jpg,Apple,0,train,0.958783141,0.531785345,162.179815,8.465540042,2.940227543,0.000854902,"[ -0.81309961 +0.81963374j  -9.28773222 +1.30539159j
  -9.0514511  -5.02237719j -10.70414725-10.90264621j
   5.84111015 +3.78222431j  -4.89842155-10.84656646j
  -6.17045455 +4.28862159j  -2.85720083 -3.92589654j
   0.3488285  -4.39916482j -12.28945752 +4.0994498j
  -8.29437296-16.94715508j -10.02091779 +1.57381291j
  -2.31535209-13.0209676j    0.90559203 -9.46131074j
  -7.01005497 +5.45466802j  -6.91815954-10.41823266j
  -7.29464736 -1.46876219j  -6.67740925 -7.84662555j
 -13.50633944-22.0507276j   -5.75610259 +0.93886202j]"
fruits_v2/train/Apple/LIFT-red-Apple-800x450_jpg.rf.836852b66e8626da683e523788560be2.jpg,Apple,0,train,0.974534316,0.794350442,102.8010192,4.304038506,1.754473767,0.002585558,[    0.   +0.j -1278.-1278.j  1278.+1278.j     0.   +0.j]
fruits_v2/train/Apple/LN_088626_BP_11_jpg.rf.b65274d856b8e0976fa49a19f9573d09.jpg,Apple,0,train,0.969519625,0.592934616,171.0740933,6.88839752,2.89826121,0.001329351,[    0.   +0.j -1278.-1278.j  1278.+1278.j     0.   +0.j]
fruits_v2/train/Apple/Lobo_jpg.rf.e2ce783ff3afa502d4ed720d3a31aed6.jpg,Apple,0,train,0.978042551,0.74864987,66.28081711,5.069394161,1.946910264,0.002537068,"[ -636.        -2.00000000e+00j   158.80673466-3.23986364e+02j
  -701.97879004+5.51815516e+02j  -313.5       -1.18192613e+03j
   301.27564963+8.03867828e+02j -1582.79404356-1.10736940e+03j
  1418.42405958-5.47997928e+02j -2148.98225474+2.04430966e+02j
  1224.23630937-4.48842968e+03j  4506.        +1.34800000e+03j
     6.27257874+2.25604341e+03j   -99.02254356+9.83808418e+02j
  -767.42405958+5.37997928e+02j    91.8716725 +1.40741932e+02j
  -509.3459766 +6.05851602e+02j  -313.5       -8.20738686e+01j
  -263.4597711 +1.92851318e+02j  -226.8795653 +1.08374453e+02j]"
fruits_v2/train/Apple/Lord-Lambourne-A02_800x_jpg.rf.cde4f379808bbc09d2b9ff1db42d1049.jpg,Apple,0,train,0.953378324,0.573120086,301.3302602,8.420059562,2.982484485,0.001007427,"[-11.        -11.j         -10.76574397-16.58405957j
  -9.77552566-16.71368294j  -7.14147055-13.94432489j
  -9.40590911-12.72018025j  -4.25871683 -7.15760094j
 -16.36302072-13.2595302j  -17.46165566-15.44264657j
 -18.80167494 -9.3236602j  -13.63012755-23.71294151j
 -18.19200109-24.48498196j -18.54225175-19.38253943j
  -6.70717748-19.41285423j -14.        -22.j
 -23.46288085-22.99592566j -36.69951233-18.23612766j
 -36.31835177-19.60824532j -42.59906522-27.33594676j
 -24.03943074-43.39950509j -28.2387004 -10.90749021j]"
fruits_v2/train/Apple/lord_lambourne_apple_tree_jpg.rf.c3aa87bef6b76c4e5ca4035f29cdab9b.jpg,Apple,0,train,0.957123932,0.624167144,70.67955898,7.796963124,2.279483592,0.001713349,"[ -11.89329317 +34.34271222j   36.80384846 -10.71229334j
  -12.94452298 +33.09078897j   41.10519213 -48.74633801j
  -39.0812465  +71.6398101j    70.37301499-102.95898034j
   23.36694614 +48.53039169j   68.57457946 -23.88057583j
  -81.25844217+112.74702275j   -8.89630549  +4.04419487j
 -102.15336988 +67.74593677j   52.51096581  -6.51698312j
  -75.66993473 +20.19062589j  -63.88482826 -58.7244124j
   63.59053171 -62.99923459j   11.83588539 +30.29562712j
   35.66671585 +37.69728142j  -85.75535681 +62.79226867j
   96.2456575   +8.18435537j  -12.52911803 +39.99013133j]"
fruits_v2/train/Apple/Mac-empire_jpg.rf.9e3830f39a42e98b22afb564f6d10477.jpg,Apple,0,train,0.921042549,0.615427278,255.1622097,7.28301262,2.708627136,0.00130232,"[ -1.52662545 -1.34486217j  -2.45859854 -3.80507082j
  -6.41448766 -8.7580451j  118.        +10.j
   0.61254992 +2.26408589j  -0.29442185 +0.69515456j
  -2.91841642 +0.94873764j]"
fruits_v2/train/Apple/maxresdefault2_jpg.rf.44fd3753ea2c0312341ff8ef6e57a0e6.jpg,Apple,0,train,0.973016594,0.881666494,82.9014084,2.761109302,1.136470243,0.00309839,[    0.   +0.j -1278.-1278.j  1278.+1278.j     0.   +0.j]
fruits_v2/train/Apple/maxresdefault_jpg.rf.9b1ae4170334f149247d451d670f6d7f.jpg,Apple,0,train,0.970116015,0.908387695,61.59775691,2.056303555,0.938233223,0.003704062,[    0.   +0.j -1278.-1278.j  1278.+1278.j     0.   +0.j]
fruits_v2/train/Apple/MELA-ROSSA-4-Copy_jpg.rf.96c128696e216a31dd1686e76f95c91e.jpg,Apple,0,train,0.964540299,0.719266589,221.4386068,5.723744864,2.012657848,0.002279835,"[  -52.56805258 +478.68357657j -1490.8953035  -520.51831958j
  1158.89137154-1836.39227502j  1291.        +1285.j
  -631.55338595 +395.07834904j    57.44431418 +163.79015691j
  -297.31894369  +34.35851208j]"
fruits_v2/train/Apple/mele-stark-ferrara_jpg.rf.66c8ac7d5eef32821671e23049d298a0.jpg,Apple,0,train,0.976721723,0.901938959,62.43110907,2.276928483,0.977476804,0.003640789,[    0.   +0.j -1278.-1278.j  1278.+1278.j     0.   +0.j]
fruits_v2/train/Apple/mif3Rrq_jpg.rf.4533fd7218288655aaf224bacb43b188.jpg,Apple,0,train,0.937497032,0.776374645,93.83437816,5.255568619,1.830485655,0.003445193,"[-474.        -218.j         -331.50299942-106.92893242j
 -136.78246581-208.40812791j -367.5936051 -306.90336885j
 -331.70596839-115.35945931j -117.94282299-209.2583358j
 -391.76242684-420.58211319j -528.53297693 +18.33206083j
  -92.77740428 -47.53158j    -170.05320272-420.94503612j
 -604.97791907-199.29065868j -218.93288511 +57.58747746j
 -247.2248249 -321.11512958j -489.38599755-225.88827032j
 -316.84169993 -56.26882795j -173.72712718-255.10402023j
 -472.42355905-387.32885583j -373.17833261 +59.02415264j
 -142.94060169-108.76911854j -201.72647774-337.76632665j]"
fruits_v2/train/Apple/MN55-2_jpg.rf.3ad61da3dc258fca96934f07d6764de0.jpg,Apple,0,train,0.940459534,0.651886399,321.5268434,6.292981737,2.68790103,0.001504644,"[-532.        +156.j          321.25841102 +99.02207632j
 -539.77570191 -71.3094619j   340.45591792 -91.36604456j
 -401.69132668 -40.01159564j  330.37486057 -46.18833799j
 -365.73264816-167.07422187j  199.65620432+214.82673504j
 -309.26115574 -43.98454435j  274.84996387+227.69693269j
 -434.9064008  -52.52953691j  224.48627982+297.95934499j
 -343.88686736-294.13345699j  147.93173456+213.92550777j
 -472.32929103-506.84339928j   98.71041135+212.10234377j
 -314.79268375-530.82170486j   91.25451433+313.62106144j
 -396.03387517-168.98742871j  140.11518223+393.14476623j]"
fruits_v2/train/Apple/nmkzqzc3cfdoxh5shtqh_jpg.rf.350d8d8f880cbb5e4d9f005fef5c454b.jpg,Apple,0,train,0.969982514,0.761209521,120.7959453,4.732410698,2.004023636,0.00201539,[    0.   +0.j -1278.-1278.j  1278.+1278.j     0.   +0.j]
fruits_v2/train/Apple/o4032302413971637386_jpg.rf.4b4418b70eff9a2cc17350a3b3494ac7.jpg,Apple,0,train,0.973225252,0.771274699,65.41566952,4.272303534,1.838005825,0.002290766,"[    8.        -1.00000000e+00j    -4.24264069-9.00883476e+02j
 -1264.        -1.26900000e+03j -2185.33932061+3.24264069e+00j
  3808.        +1.29900000e+03j     4.24264069+8.66883476e+02j
     0.        +7.00000000e+00j  -366.66067939-5.24264069e+00j]"
fruits_v2/train/Apple/oil1_jpg.rf.02aeacb6cd64be43f7b0403f76ced515.jpg,Apple,0,train,0.981360533,0.799772922,88.75344861,3.886791378,1.763830659,0.002350423,[    0.   +0.j -1278.-1278.j  1278.+1278.j     0.   +0.j]
fruits_v2/train/Apple/OIP-0lya6-rN88kq6v-CADkHegHaE6_jpg.rf.348186444171c6767938f6ffd05c3e4a.jpg,Apple,0,train,0.950316589,0.73917419,78.9218706,6.120360072,1.889165683,0.003977316,"[-55.30142602 -56.79639817j -68.10984827 -84.60160975j
 -59.70444934 -68.3274748j  -60.46738819 -83.51121265j
 -62.11698419 -71.07765292j -64.08979318 -86.15151687j
 -74.07982872 -76.88440104j -79.11932444 -74.09237749j
 -78.65036309 -95.97640985j -80.76596111 -86.44765145j
 -85.57385116 -93.19412246j -86.04734137 -75.29605349j
 -82.59470162 -80.15742933j -91.66296795 -88.70349315j
 -90.75914729 -74.76433659j -86.86297782-101.76450371j
 -96.03743093 -80.88776443j -90.42470219 -97.3159469j
 -92.68440568-100.06703886j -86.40753544 -98.49054196j]"
fruits_v2/train/Apple/OIP-1gW0VROiHZy8mdKNY3DYdAHaHa_jpg.rf.d3d531408b98679f53ec66787e4d5e96.jpg,Apple,0,train,0.988658349,0.71441693,119.8894598,7.774502507,1.86090348,0.001614816,"[-324.        +13.j         -276.80265819+19.83909348j
 -444.14651996-32.99493417j -282.26010338+40.08119181j
 -319.47250004-53.58864202j -264.48165121+27.64827966j
 -365.41599355-56.69633272j -366.77572697+35.12134253j
 -359.85570407-54.9708538j  -327.90699963+11.49997092j
 -318.99231348-63.87754818j -374.8631167  +4.48509118j
 -368.88199552-53.88667114j -396.38544516-11.94258904j
 -343.51632731-62.35501867j -381.48480052-30.21166869j
 -356.04448247-54.00344371j -413.83038083-46.91107061j
 -383.4051655 -60.38456072j -407.00082461-59.91234863j]"
fruits_v2/train/Apple/OIP-2CXx7Gd6zpMo4YUtUUe1JgHaE8_jpg.rf.3db5783f3e12cba9eb7ed75d7784be28.jpg,Apple,0,train,0.938557269,0.715406431,179.0104669,7.114896828,2.142973749,0.001887174,"[  11.        +273.j          -80.24668502 +55.33428018j
  122.31561098+131.71191127j  -51.18662075+279.54303377j
 -119.33878283+107.92189525j  104.12682544 +98.88066747j
 -146.83350681+299.17662996j -100.70073939 +43.13760198j
   14.3177498 +163.02011748j -173.55178672+287.99639205j
 -120.24598842 +60.61865293j   62.0206496 +212.31309085j
 -201.18773747+287.9376387j  -144.24934239 +69.49551064j
 -114.79652763+245.03401867j -213.71121883+299.04799949j
 -187.8896793 +215.57162515j  -42.13588479+236.48322097j
 -232.44014197+337.35545162j -112.03021013+117.25509109j]"
fruits_v2/train/Apple/OIP-3a7jnV6PuD2EaMpgFzyJMwHaLI_jpg.rf.7d291d65204a85643d4a3eeb8baba9f8.jpg,Apple,0,train,0.931149255,0.63561804,133.3015037,6.807612314,2.625178029,0.001264808,"[-1.69426525e+00-1.69426525j -6.55898879e+00-6.55898879j
  2.93000000e+02+8.j          3.22920812e-01+0.32292081j
 -6.96667707e-02-0.06966677j]"
fruits_v2/train/Apple/OIP-4nsdky4dlLx7MvT9A7dTRQHaE8_jpg.rf.f001875fc67142c4c146e0c5693567ec.jpg,Apple,0,train,0.981110926,0.902615836,47.02365569,2.086302177,0.962046612,0.003352403,[    0.   +0.j -1278.-1278.j  1278.+1278.j     0.   +0.j]
fruits_v2/train/Apple/OIP-5hxaqco_PySx6GHNDN6hIwHaE5_jpg.rf.0a223812484f324bc762595679290c91.jpg,Apple,0,train,0.972026397,0.772584904,68.03227783,4.452565529,1.865877466,0.002048729,[    0.   +0.j -1278.-1278.j  1278.+1278.j     0.   +0.j]
fruits_v2/train/Apple/OIP-67jUVLVtoam0WTSynxj1VAHaHd_jpg.rf.da3b0dd9fdf21d6d9f47e2297100974b.jpg,Apple,0,train,0.977607625,0.659172774,115.970721,6.873580365,2.298409826,0.001615226,[    0.   +0.j -1278.-1278.j  1278.+1278.j     0.   +0.j]
